"","Country","Error","Target","TargNum","BiG100","GenFem","Age","Education","SES","PoliticsC","RelID"
"3054","China",0,"Religious",0,0,1,34,4,6,6,"Atheist / agnostic"
"3055","China",0,"Religious",0,0,1,33,6,6,4,"Atheist / agnostic"
"3056","China",1,"Religious",0,100,0,36,6,8,1,"Buddhism"
"3057","China",0,"Religious",0,40,1,33,4,7,2,"Buddhism"
"3058","China",1,"Religious",0,100,1,29,4,7,2,"Buddhism"
"3059","China",1,"Religious",0,50,1,29,4,6,4,"Atheist / agnostic"
"3060","China",1,"Religious",0,100,1,23,4,3,5,"Buddhism"
"3061","China",0,"Religious",0,0,0,28,4,8,2,"Atheist / agnostic"
"1129","UK",1,"Atheist",1,15,1,16,2,6,4,"Atheist (a person who disbelieves or lacks belief in the existence of God or gods)"
"2118","UK",1,"Religious",0,0,1,24,4,7,2,"None"
"3108","UK",1,"Atheist",1,1,0,30,4,8,2,"Atheist (a person who disbelieves or lacks belief in the existence of God or gods)"
"4107","UK",1,"Atheist",1,10,1,24,5,7,2,"Atheist (a person who disbelieves or lacks belief in the existence of God or gods)"
"6106","UK",1,"Religious",0,12,0,40,6,9,3,"Agnostic (a person who believes that nothing is known or can be known of the existence or nature of God)"
"7107","UK",0,"Atheist",1,20,0,45,6,6,2,"Agnostic (a person who believes that nothing is known or can be known of the existence or nature of God)"
"8108","UK",1,"Religious",0,0,0,48,4,5,2,"Atheist (a person who disbelieves or lacks belief in the existence of God or gods)"
"9106","UK",0,"Atheist",1,19,1,39,4,8,3,"None"
"1050","UK",0,"Atheist",1,13,1,43,5,7,2,"None"
"1130","UK",0,"Religious",0,50,1,33,5,7,2,"Muslim"
"1220","UK",0,"Religious",0,2,1,27,4,8,4,"Atheist (a person who disbelieves or lacks belief in the existence of God or gods)"
"1328","UK",1,"Religious",0,0,1,43,6,7,2,"None"
"1426","UK",1,"Religious",0,0,1,38,4,4,2,"Atheist (a person who disbelieves or lacks belief in the existence of God or gods)"
"1529","UK",0,"Religious",0,2,0,41,4,7,2,"None"
"16102","UK",1,"Atheist",1,40,0,50,4,5,2,"Agnostic (a person who believes that nothing is known or can be known of the existence or nature of God)"
"1720","UK",0,"Atheist",1,0,1,24,6,10,1,"Other"
"1829","UK",1,"Atheist",1,75,1,45,4,9,4,"Christian (Church of England / Protestant)"
"1928","UK",1,"Atheist",1,1,0,40,4,3,3,"Agnostic (a person who believes that nothing is known or can be known of the existence or nature of God)"
"2119","UK",1,"Atheist",1,2,1,48,6,7,2,"Agnostic (a person who believes that nothing is known or can be known of the existence or nature of God)"
"2219","UK",0,"Atheist",1,0,1,48,5,6,2,"None"
"2318","UK",0,"Atheist",1,0,0,35,2,5,2,"Atheist (a person who disbelieves or lacks belief in the existence of God or gods)"
"2418","UK",0,"Religious",0,0,0,16,2,6,6,"Atheist (a person who disbelieves or lacks belief in the existence of God or gods)"
"2516","UK",0,"Religious",0,1,0,32,6,8,2,"None"
"2616","UK",1,"Atheist",1,40,1,48,4,5,4,"Christian (Catholic)"
"2717","UK",1,"Atheist",1,100,1,20,3,6,5,"Muslim"
"2818","UK",1,"Atheist",1,10,1,50,6,9,3,"Agnostic (a person who believes that nothing is known or can be known of the existence or nature of God)"
"29105","UK",0,"Atheist",1,50,0,34,4,7,2,"None"
"3069","UK",0,"Religious",0,23,0,22,4,9,3,"Atheist (a person who disbelieves or lacks belief in the existence of God or gods)"
"3117","UK",0,"Religious",0,0,1,20,3,6,2,"None"
"3217","UK",1,"Atheist",1,100,0,23,4,7,3,"Hindu"
"3316","UK",0,"Atheist",1,0,0,22,3,4,4,"Agnostic (a person who believes that nothing is known or can be known of the existence or nature of God)"
"3417","UK",0,"Religious",0,15,1,22,4,5,3,"None"
"3519","UK",0,"Religious",0,20,1,18,3,4,4,"None"
"3615","UK",1,"Atheist",1,10,1,20,2,7,3,"None"
"3716","UK",1,"Religious",0,13,0,20,2,5,3,"Christian (Catholic)"
"3816","UK",1,"Atheist",1,100,1,21,2,5,4,"Muslim"
"3918","UK",1,"Atheist",1,94,1,18,3,7,2,"Christian (Church of England / Protestant)"
"4019","UK",1,"Religious",0,36,1,18,3,7,2,"Other: unsure"
"4114","UK",0,"Religious",0,100,1,19,2,8,4,"Other: Personal set of beliefs"
"4217","UK",1,"Atheist",1,95,1,20,3,5,4,"Muslim"
"4317","UK",0,"Atheist",1,1,0,19,3,8,4,"Atheist (a person who disbelieves or lacks belief in the existence of God or gods)"
"4415","UK",0,"Religious",0,100,1,18,2,5,3,"Christian (Church of England / Protestant)"
"4517","UK",1,"Atheist",1,44,1,19,3,7,1,"Hindu"
"4618","UK",1,"Religious",0,50,1,20,3,4,4,"Agnostic (a person who believes that nothing is known or can be known of the existence or nature of God)"
"4718","UK",1,"Religious",0,25,1,19,3,7,5,"None"
"4817","UK",1,"Atheist",1,50,1,19,2,7,3,"None"
"4917","UK",0,"Religious",0,50,1,27,4,8,NA,"Christian (Church of England / Protestant)"
"5015","UK",0,"Religious",0,10,0,20,2,7,1,"Atheist (a person who disbelieves or lacks belief in the existence of God or gods)"
"5117","UK",0,"Atheist",1,100,1,31,3,6,NA,"Christian (Church of England / Protestant)"
"5217","UK",0,"Religious",0,0,0,18,2,4,5,"Atheist (a person who disbelieves or lacks belief in the existence of God or gods)"
"5319","UK",0,"Religious",0,0,0,18,2,5,5,"Atheist (a person who disbelieves or lacks belief in the existence of God or gods)"
"5417","UK",1,"Religious",0,64,1,19,3,9,5,"Agnostic (a person who believes that nothing is known or can be known of the existence or nature of God)"
"5519","UK",0,"Atheist",1,0,0,21,3,5,3,"Atheist (a person who disbelieves or lacks belief in the existence of God or gods)"
"5617","UK",1,"Atheist",1,20,1,30,5,6,2,"Christian (Catholic)"
"5716","UK",1,"Religious",0,25,1,19,2,7,4,"Christian (Other)"
"5818","UK",0,"Religious",0,5,1,19,2,9,2,"Atheist (a person who disbelieves or lacks belief in the existence of God or gods)"
"5915","UK",0,"Atheist",1,51,1,19,2,7,7,"Atheist (a person who disbelieves or lacks belief in the existence of God or gods)"
"6017","UK",0,"Atheist",1,100,0,48,3,1,3,"Other: My own"
"6117","UK",0,"Religious",0,43,1,20,3,6,2,"Other: I pick out the best bits from all "
"6218","UK",0,"Religious",0,0,0,18,2,4,1,"Atheist (a person who disbelieves or lacks belief in the existence of God or gods)"
"6316","UK",0,"Atheist",1,41,0,19,3,7,6,"Christian (Church of England / Protestant)"
"6417","UK",0,"Religious",0,4,1,20,3,6,6,"Atheist (a person who disbelieves or lacks belief in the existence of God or gods)"
"6517","UK",0,"Religious",0,30,1,21,4,6,4,"Agnostic (a person who believes that nothing is known or can be known of the existence or nature of God)"
"6618","UK",0,"Atheist",1,0,0,20,2,7,5,"Atheist (a person who disbelieves or lacks belief in the existence of God or gods)"
"6717","UK",0,"Atheist",1,50,0,21,2,5,4,"None"
"6815","UK",0,"Religious",0,0,1,18,2,7,4,"Atheist (a person who disbelieves or lacks belief in the existence of God or gods)"
"6916","UK",1,"Religious",0,0,1,19,3,5,4,"Atheist (a person who disbelieves or lacks belief in the existence of God or gods)"
"7018","UK",1,"Religious",0,100,1,20,2,6,4,"Christian (Catholic)"
"7117","UK",0,"Atheist",1,0,0,30,4,7,3,"Atheist (a person who disbelieves or lacks belief in the existence of God or gods)"
"7218","UK",0,"Religious",0,3,1,21,5,6,3,"Agnostic (a person who believes that nothing is known or can be known of the existence or nature of God)"
"7316","UK",0,"Religious",0,0,1,20,3,5,4,"None"
"7416","UK",0,"Religious",0,100,1,19,2,2,2,"Muslim"
"7514","UK",0,"Religious",0,100,1,24,2,7,2,"Christian (Church of England / Protestant)"
"7615","UK",1,"Atheist",1,100,1,33,2,4,6,"Hindu"
"7817","UK",0,"Atheist",1,10,1,27,6,7,5,"Atheist (a person who disbelieves or lacks belief in the existence of God or gods)"
"8015","UK",0,"Atheist",1,26,1,31,6,7,4,"Atheist (a person who disbelieves or lacks belief in the existence of God or gods)"
"8117","UK",1,"Atheist",1,100,1,21,3,10,3,"Christian (Church of England / Protestant)"
"8217","UK",1,"Atheist",1,5,1,26,5,9,2,"Atheist (a person who disbelieves or lacks belief in the existence of God or gods)"
"8315","UK",0,"Atheist",1,0,1,21,3,6,2,"None"
"8417","UK",0,"Atheist",1,1,0,19,2,6,1,"None"
"8518","UK",0,"Religious",0,25,0,36,2,5,NA,"Agnostic (a person who believes that nothing is known or can be known of the existence or nature of God)"
"8617","UK",0,"Religious",0,70,1,21,3,8,5,"Agnostic (a person who believes that nothing is known or can be known of the existence or nature of God)"
"8717","UK",1,"Atheist",1,33,0,21,2,5,4,"Sikh"
"8817","UK",0,"Religious",0,15,1,19,2,4,2,"Atheist (a person who disbelieves or lacks belief in the existence of God or gods)"
"8916","UK",1,"Religious",0,100,1,20,3,8,4,"Christian (Other)"
"9016","UK",0,"Religious",0,100,1,19,3,6,3,"Muslim"
"9118","UK",1,"Atheist",1,60,1,19,2,4,4,"Christian (Church of England / Protestant)"
"9216","UK",0,"Religious",0,99,1,23,6,3,4,"None"
"9316","UK",0,"Atheist",1,5,0,41,6,4,4,"Christian (Church of England / Protestant)"
"9416","UK",0,"Atheist",1,0,1,19,3,8,3,"Atheist (a person who disbelieves or lacks belief in the existence of God or gods)"
"9517","UK",0,"Atheist",1,10,0,22,2,5,4,"None"
"9615","UK",0,"Atheist",1,13,0,18,2,7,4,"Atheist (a person who disbelieves or lacks belief in the existence of God or gods)"
"9718","UK",0,"Religious",0,50,0,18,3,1,2,"Christian (Church of England / Protestant)"
"9816","UK",0,"Atheist",1,50,0,20,3,7,4,"None"
"9917","UK",0,"Atheist",1,96,1,54,2,6,4,"Christian (Church of England / Protestant)"
"10017","UK",1,"Religious",0,0,1,46,4,7,5,"None"
"10117","UK",0,"Atheist",1,1,0,49,3,9,6,"Christian (Church of England / Protestant)"
"10314","UK",0,"Religious",0,100,1,18,3,8,4,"Muslim"
"10411","UK",0,"Religious",0,0,0,22,5,8,3,"Atheist (a person who disbelieves or lacks belief in the existence of God or gods)"
"1057","UK",0,"Atheist",1,2,1,19,3,5,2,"Atheist (a person who disbelieves or lacks belief in the existence of God or gods)"
"1069","UK",0,"Religious",0,90,1,20,3,7,4,"Christian (Church of England / Protestant)"
"1079","UK",0,"Atheist",1,100,1,27,2,3,4,"Christian (Catholic)"
"1087","UK",1,"Atheist",1,62,1,20,2,10,5,"Other: Baptised Catholic, not sure about beliefs "
"1098","UK",0,"Religious",0,2,1,20,3,5,2,"None"
"11012","UK",0,"Atheist",1,5,0,20,3,8,4,"Agnostic (a person who believes that nothing is known or can be known of the existence or nature of God)"
"11112","UK",0,"Religious",0,1,1,22,5,8,2,"Agnostic (a person who believes that nothing is known or can be known of the existence or nature of God)"
"11210","UK",0,"Atheist",1,100,1,22,2,4,4,"Christian (Other)"
"1136","UK",1,"Atheist",1,50,1,45,2,7,4,"None"
"1149","UK",0,"Atheist",1,31,1,20,3,6,4,"Agnostic (a person who believes that nothing is known or can be known of the existence or nature of God)"
"1159","UK",0,"Atheist",1,15,0,20,2,9,6,"None"
"1167","UK",0,"Religious",0,95,1,19,3,7,2,"Christian (Other)"
"1178","UK",0,"Religious",0,8,0,20,3,7,3,"None"
"1187","UK",0,"Religious",0,60,1,19,2,6,4,"None"
"1196","UK",0,"Religious",0,100,0,20,3,6,2,"Muslim"
"1206","UK",0,"Atheist",1,90,1,25,5,8,4,"Christian (Church of England / Protestant)"
"12110","UK",1,"Religious",0,14,1,18,2,6,3,"None"
"1226","UK",0,"Religious",0,NA,1,27,3,4,2,"Agnostic (a person who believes that nothing is known or can be known of the existence or nature of God)"
"1237","UK",1,"Religious",0,30,1,31,4,5,2,"Agnostic (a person who believes that nothing is known or can be known of the existence or nature of God)"
"1247","UK",0,"Atheist",1,0,1,19,3,6,4,"None"
"1259","UK",0,"Religious",0,0,1,20,3,7,4,"None"
"1268","UK",0,"Religious",0,31,1,18,2,8,3,"None"
"1278","UK",1,"Atheist",1,88,1,37,5,6,4,"Jewish"
"1287","UK",1,"Atheist",1,0,1,19,2,6,4,"None"
"1299","UK",0,"Religious",0,0,0,20,3,9,3,"Atheist (a person who disbelieves or lacks belief in the existence of God or gods)"
"1309","UK",0,"Atheist",1,1,0,19,3,7,3,"Other: Agnostic atheist and anti-theist"
"13111","UK",0,"Religious",0,100,0,22,3,6,2,"Christian (Catholic)"
"1329","UK",0,"Religious",0,22,1,20,3,9,2,"Jewish"
"1348","UK",1,"Atheist",1,16,1,21,3,6,3,"Agnostic (a person who believes that nothing is known or can be known of the existence or nature of God)"
"1359","UK",1,"Religious",0,10,1,33,5,3,2,"None"
"1368","UK",0,"Religious",0,17,1,21,3,4,3,"Agnostic (a person who believes that nothing is known or can be known of the existence or nature of God)"
"1378","UK",1,"Atheist",1,100,0,20,3,6,3,""
"1387","UK",1,"Atheist",1,0,0,23,5,8,4,"None"
"1406","UK",1,"Religious",0,0,1,19,3,6,4,"Atheist (a person who disbelieves or lacks belief in the existence of God or gods)"
"1427","UK",0,"Religious",0,32,1,18,2,6,2,"Agnostic (a person who believes that nothing is known or can be known of the existence or nature of God)"
"1437","UK",1,"Atheist",1,25,1,18,3,4,4,"None"
"1447","UK",0,"Religious",0,1,0,35,4,5,3,"Other: Taoist"
"1456","UK",1,"Atheist",1,100,1,22,3,6,4,"Muslim"
"1468","UK",1,"Atheist",1,63,1,21,3,9,2,"Christian (Church of England / Protestant)"
"1487","UK",0,"Religious",0,90,1,23,2,8,4,"Christian (Catholic)"
"1497","UK",1,"Atheist",1,0,0,21,3,5,2,"Atheist (a person who disbelieves or lacks belief in the existence of God or gods)"
"1508","UK",0,"Religious",0,18,1,20,2,9,4,"Christian (Catholic)"
"15112","UK",1,"Atheist",1,20,0,20,3,6,3,"None"
"15210","UK",1,"Religious",0,10,1,21,4,3,2,"None"
"15317","UK",1,"Atheist",1,89,NA,20,3,5,2,"Christian (Other)"
"15418","UK",1,"Religious",0,22,0,19,2,6,2,"None"
"15516","UK",0,"Atheist",1,20,1,23,4,7,4,"None"
"15616","UK",0,"Atheist",1,30,1,18,2,10,2,"Christian (Catholic)"
"15718","UK",0,"Atheist",1,69,1,19,3,5,2,"Agnostic (a person who believes that nothing is known or can be known of the existence or nature of God)"
"15817","UK",0,"Religious",0,50,1,26,6,6,5,"None"
"15917","UK",0,"Atheist",1,40,1,21,3,4,3,"Agnostic (a person who believes that nothing is known or can be known of the existence or nature of God)"
"2120","New Zealand",0,"Atheist",1,10,0,18,3,4,2,"11"
"4108","New Zealand",0,"Atheist",1,50,0,24,3,4,NA,"11"
"5108","New Zealand",0,"Atheist",1,10,0,18,2,6,1,"11"
"6107","New Zealand",0,"Religious",0,25,0,28,5,3,2,"5"
"7108","New Zealand",1,"Atheist",1,100,1,21,3,7,4,"3"
"8109","New Zealand",0,"Atheist",1,20,0,55,5,8,5,"3"
"9107","New Zealand",0,"Atheist",1,0,1,25,2,8,1,"3"
"1058","New Zealand",1,"Atheist",1,100,1,17,3,7,5,"3"
"1227","New Zealand",0,"Religious",0,95,NA,21,3,8,3,"3"
"1330","New Zealand",0,"Religious",0,25,1,21,3,7,4,"3"
"1428","New Zealand",0,"Religious",0,100,0,17,2,6,4,"3"
"1530","New Zealand",1,"Atheist",1,100,1,18,3,8,3,"2"
"16103","New Zealand",0,"Atheist",1,100,1,19,3,7,3,"2"
"1728","New Zealand",1,"Atheist",1,99,0,20,1,8,4,"1"
"1830","New Zealand",0,"Atheist",1,20,1,23,3,4,1,"1"
"2020","New Zealand",1,"Atheist",1,50,1,20,3,5,3,"1"
"2125","New Zealand",1,"Atheist",1,95,0,18,2,4,5,"1"
"2220","New Zealand",0,"Atheist",1,40,0,20,3,7,4,"1"
"2319","New Zealand",1,"Atheist",1,60,1,19,3,8,6,"1"
"2419","New Zealand",0,"Atheist",1,88,0,37,4,8,4,"1"
"2517","New Zealand",1,"Atheist",1,100,1,22,6,4,1,"1"
"2617","New Zealand",1,"Atheist",1,50,0,20,2,7,4,"1"
"2718","New Zealand",0,"Religious",0,90,0,20,2,7,5,"1"
"29106","New Zealand",1,"Religious",0,10,0,21,3,8,3,"1"
"3070","New Zealand",0,"Religious",0,85,0,21,3,5,4,"1"
"3218","New Zealand",0,"Religious",0,10,1,18,2,7,2,"1"
"3317","New Zealand",0,"Religious",0,75,1,18,3,7,4,"1"
"3418","New Zealand",0,"Religious",0,2,1,18,2,6,4,"1"
"3616","New Zealand",1,"Atheist",1,100,1,18,2,7,5,"3"
"3919","New Zealand",1,"Atheist",1,100,1,19,3,4,2,"3"
"4115","New Zealand",0,"Religious",0,100,1,21,3,6,3,"3"
"4218","New Zealand",0,"Religious",0,100,1,21,4,7,5,"3"
"4318","New Zealand",0,"Religious",0,100,1,20,3,6,2,"3"
"4518","New Zealand",0,"Atheist",1,90,1,21,3,NA,NA,"3"
"4619","New Zealand",1,"Atheist",1,100,1,22,3,6,1,"3"
"4719","New Zealand",0,"Religious",0,90,1,19,4,8,2,"3"
"4918","New Zealand",0,"Religious",0,50,1,21,3,6,3,"3"
"5016","New Zealand",1,"Atheist",1,100,1,24,4,8,2,"3"
"5118","New Zealand",0,"Atheist",1,100,1,22,4,5,5,"3"
"5320","New Zealand",0,"Religious",0,100,1,20,3,5,2,"4"
"5520","New Zealand",0,"Atheist",1,50,0,NA,6,9,2,"7"
"5618","New Zealand",0,"Religious",0,75,0,20,3,7,4,"7"
"5916","New Zealand",1,"Atheist",1,100,1,25,6,NA,NA,"6"
"6018","New Zealand",0,"Atheist",1,100,0,24,3,6,5,"6"
"6118","New Zealand",0,"Religious",0,100,0,40,6,7,4,"6"
"6418","New Zealand",0,"Religious",0,100,0,20,3,9,2,"6"
"6518","New Zealand",1,"Atheist",1,10,1,22,3,8,2,"9"
"6619","New Zealand",0,"Atheist",1,20,1,42,4,7,2,"9"
"6718","New Zealand",1,"Atheist",1,35,0,19,3,7,1,"9"
"6816","New Zealand",1,"Atheist",1,0,0,25,4,6,4,"9"
"6917","New Zealand",1,"Atheist",1,97,0,22,3,5,3,"9"
"7219","New Zealand",1,"Atheist",1,10,0,19,3,9,4,"9"
"7317","New Zealand",0,"Atheist",1,4,0,20,3,5,3,"9"
"7417","New Zealand",1,"Atheist",1,60,1,23,3,6,1,"9"
"7515","New Zealand",1,"Atheist",1,1,0,24,3,5,3,"9"
"7616","New Zealand",0,"Atheist",1,2,0,24,3,5,3,"9"
"7818","New Zealand",1,"Atheist",1,0,0,26,6,5,4,"9"
"7916","New Zealand",0,"Atheist",1,15,1,24,5,7,1,"9"
"8016","New Zealand",0,"Atheist",1,1,1,38,3,6,4,"9"
"8118","New Zealand",0,"Atheist",1,0,1,24,3,7,5,"9"
"8218","New Zealand",0,"Atheist",1,99,1,19,3,6,4,"9"
"8316","New Zealand",0,"Atheist",1,95,1,20,3,6,2,"9"
"8618","New Zealand",1,"Atheist",1,0,1,48,6,6,2,"9"
"8818","New Zealand",0,"Atheist",1,0,0,19,3,4,1,"9"
"8917","New Zealand",0,"Atheist",1,5,0,22,5,6,3,"9"
"9017","New Zealand",0,"Atheist",1,25,0,19,3,6,2,"9"
"9119","New Zealand",0,"Atheist",1,5,1,17,2,4,2,"9"
"9217","New Zealand",0,"Atheist",1,99,1,19,3,7,2,"9"
"9317","New Zealand",0,"Atheist",1,50,0,20,3,7,4,"9"
"9417","New Zealand",1,"Atheist",1,0,1,20,2,8,2,"9"
"9518","New Zealand",0,"Atheist",1,50,1,19,3,5,2,"9"
"9616","New Zealand",NA,"Atheist",1,0,1,51,4,9,3,"9"
"9918","New Zealand",1,"Atheist",1,10,1,20,3,7,2,"9"
"10018","New Zealand",1,"Atheist",1,50,1,18,3,6,2,"9"
"10118","New Zealand",0,"Atheist",1,36,0,18,3,7,2,"9"
"10217","New Zealand",0,"Atheist",1,1,1,27,3,6,1,"9"
"10412","New Zealand",1,"Atheist",1,100,0,19,3,5,2,"9"
"10610","New Zealand",0,"Atheist",1,0,0,21,4,7,2,"9"
"1088","New Zealand",0,"Atheist",1,25,1,23,4,6,4,"9"
"11013","New Zealand",0,"Atheist",1,0,1,19,3,4,2,"9"
"11113","New Zealand",0,"Atheist",1,10,1,20,3,3,6,"9"
"1137","New Zealand",0,"Atheist",1,90,1,20,3,3,2,"9"
"11510","New Zealand",1,"Atheist",1,50,1,48,5,5,4,"9"
"1168","New Zealand",0,"Atheist",1,10,0,19,3,3,1,"9"
"1179","New Zealand",0,"Atheist",1,60,1,20,3,6,2,"9"
"1188","New Zealand",0,"Atheist",1,23,0,42,3,3,2,"9"
"1197","New Zealand",0,"Atheist",1,0,1,18,2,7,6,"9"
"1207","New Zealand",0,"Atheist",1,2,1,20,3,6,2,"9"
"12111","New Zealand",0,"Atheist",1,5,1,19,3,8,2,"9"
"1228","New Zealand",0,"Atheist",1,1,0,21,4,3,4,"9"
"1238","New Zealand",0,"Atheist",1,1,0,21,3,4,3,"9"
"1248","New Zealand",1,"Atheist",1,50,1,19,3,7,3,"9"
"12510","New Zealand",1,"Atheist",1,0,1,19,2,7,2,"9"
"1269","New Zealand",1,"Atheist",1,50,1,25,6,6,2,"9"
"1279","New Zealand",0,"Atheist",1,75,0,21,4,6,1,"9"
"13112","New Zealand",0,"Atheist",1,98,0,22,3,3,2,"9"
"13210","New Zealand",0,"Atheist",1,0,1,22,3,8,4,"9"
"1349","New Zealand",0,"Atheist",1,50,1,20,3,6,3,"9"
"13510","New Zealand",0,"Atheist",1,35,1,20,3,5,NA,"9"
"1379","New Zealand",0,"Atheist",1,1,0,NA,3,5,3,"9"
"1388","New Zealand",0,"Religious",0,0,1,22,3,4,2,"9"
"1399","New Zealand",0,"Religious",0,100,1,55,6,6,3,"9"
"1407","New Zealand",1,"Religious",0,50,1,34,3,7,2,"9"
"14112","New Zealand",0,"Religious",0,0,1,20,3,4,4,"9"
"1438","New Zealand",0,"Religious",0,1,1,31,5,5,3,"9"
"1448","New Zealand",0,"Religious",0,0,1,31,4,6,4,"9"
"1457","New Zealand",1,"Religious",0,0,0,18,3,4,2,"9"
"1469","New Zealand",0,"Religious",0,100,1,25,4,5,2,"9"
"1479","New Zealand",0,"Religious",0,20,1,24,3,8,2,"9"
"1498","New Zealand",NA,"Religious",0,NA,0,37,6,7,1,"9"
"15113","New Zealand",1,"Religious",0,40,1,21,2,4,4,"9"
"15211","New Zealand",0,"Religious",0,90,0,23,5,7,2,"9"
"15419","New Zealand",0,"Religious",0,10,1,18,2,4,1,"9"
"15517","New Zealand",0,"Religious",0,80,1,18,3,7,6,"9"
"16017","New Zealand",0,"Religious",0,75,1,20,3,7,2,"9"
"16117","New Zealand",0,"Religious",0,20,1,18,3,8,3,"9"
"16217","New Zealand",1,"Religious",0,18,0,26,3,6,4,"9"
"16318","New Zealand",1,"Religious",0,0,1,21,3,5,1,"9"
"16618","New Zealand",0,"Religious",0,10,1,18,3,8,2,"9"
"1709","New Zealand",1,"Religious",0,0,1,28,3,6,2,"9"
"17111","New Zealand",0,"Religious",0,0,1,35,1,4,1,"9"
"1738","New Zealand",0,"Religious",0,5,1,19,3,8,1,"9"
"1759","New Zealand",0,"Religious",0,1,1,18,2,5,2,"9"
"1788","New Zealand",0,"Religious",0,50,1,19,3,5,2,"9"
"1807","New Zealand",1,"Religious",0,3,0,19,3,8,6,"9"
"18112","New Zealand",0,"Religious",0,20,0,25,3,7,1,"9"
"18210","New Zealand",0,"Religious",0,98,1,19,2,6,1,"9"
"1847","New Zealand",1,"Religious",0,0,1,20,3,6,2,"9"
"1857","New Zealand",1,"Religious",0,0,0,20,3,7,5,"9"
"1867","New Zealand",0,"Religious",0,0,1,44,3,6,2,"9"
"1898","New Zealand",1,"Religious",0,80,1,30,3,7,4,"9"
"19112","New Zealand",1,"Religious",0,10,1,21,4,9,1,"9"
"1929","New Zealand",1,"Religious",0,90,1,18,3,7,2,"9"
"1947","New Zealand",0,"Religious",0,52,0,19,5,8,1,"9"
"1958","New Zealand",1,"Religious",0,40,1,19,2,5,4,"9"
"1966","New Zealand",1,"Religious",0,20,1,18,2,6,4,"9"
"1975","New Zealand",1,"Religious",0,50,1,20,3,4,2,"9"
"1984","New Zealand",0,"Religious",0,50,0,23,4,7,4,"9"
"1996","New Zealand",1,"Religious",0,49,1,18,3,6,4,"9"
"20110","New Zealand",0,"Religious",0,1,1,19,2,8,NA,"9"
"2025","New Zealand",1,"Religious",0,10,1,21,3,6,NA,"9"
"2045","New Zealand",1,"Religious",0,6,1,18,3,6,1,"9"
"2055","New Zealand",0,"Religious",0,100,0,19,3,2,1,"9"
"2065","New Zealand",0,"Religious",0,50,1,21,3,5,3,"9"
"2074","New Zealand",1,"Religious",0,5,1,17,2,7,2,"9"
"2083","New Zealand",0,"Religious",0,15,1,18,3,3,1,"9"
"2095","New Zealand",0,"Religious",0,0,1,18,2,7,4,"9"
"21010","New Zealand",1,"Religious",0,50,1,19,3,8,4,"9"
"21110","New Zealand",0,"Religious",0,50,1,18,2,6,1,"9"
"2126","New Zealand",1,"Religious",0,2,1,17,2,6,2,"9"
"2144","New Zealand",0,"Religious",0,1,1,22,3,3,2,"9"
"2155","New Zealand",1,"Religious",0,0,1,30,3,6,4,"9"
"2165","New Zealand",1,"Religious",0,2,1,18,3,6,2,"9"
"2175","New Zealand",1,"Religious",0,40,1,20,3,6,2,"9"
"2184","New Zealand",0,"Religious",0,100,0,18,3,5,2,"9"
"2194","New Zealand",0,"Religious",0,10,1,23,3,7,2,"9"
"2204","New Zealand",0,"Religious",0,5,0,25,3,3,2,"9"
"22110","New Zealand",0,"Religious",0,70,1,22,3,6,1,"9"
"2223","New Zealand",0,"Religious",0,13,1,19,3,4,3,"9"
"2242","New Zealand",0,"Atheist",1,NA,NA,NA,NA,NA,NA,NA
"2273","New Zealand",0,"Atheist",1,NA,NA,NA,NA,NA,NA,NA
"2304","New Zealand",0,"Atheist",1,5,1,19,3,4,1,NA
"23110","New Zealand",0,"Atheist",1,1,0,18,3,8,3,NA
"2334","New Zealand",0,"Atheist",1,NA,NA,NA,NA,NA,NA,NA
"2352","New Zealand",0,"Atheist",1,NA,NA,NA,NA,NA,NA,NA
"2402","New Zealand",1,"Atheist",1,NA,NA,NA,NA,NA,NA,NA
"2423","New Zealand",1,"Atheist",1,NA,NA,NA,NA,NA,NA,NA
"2433","New Zealand",1,"Atheist",1,NA,NA,NA,NA,NA,NA,NA
"2453","New Zealand",1,"Atheist",1,100,1,50,3,1,2,NA
"2472","New Zealand",0,"Atheist",1,NA,NA,NA,NA,NA,NA,NA
"2482","New Zealand",0,"Atheist",1,0,1,58,4,4,2,NA
"2493","New Zealand",0,"Atheist",1,0,1,23,2,8,1,NA
"2502","New Zealand",1,"Atheist",1,99,1,18,2,6,2,NA
"2518","New Zealand",NA,"Religious",0,NA,NA,NA,NA,NA,NA,NA
"2532","New Zealand",0,"Religious",0,NA,NA,NA,NA,NA,NA,NA
"2553","New Zealand",0,"Religious",0,NA,NA,NA,NA,NA,NA,NA
"2573","New Zealand",0,"Religious",0,NA,NA,NA,NA,NA,NA,NA
"2581","New Zealand",0,"Religious",0,NA,NA,NA,NA,NA,NA,NA
"2601","New Zealand",0,"Religious",0,NA,NA,NA,NA,NA,NA,NA
"2618","New Zealand",0,"Religious",0,NA,NA,NA,NA,NA,NA,NA
"2643","New Zealand",1,"Religious",0,NA,NA,NA,NA,NA,NA,NA
"2653","New Zealand",0,"Religious",0,NA,NA,NA,NA,NA,NA,NA
"2662","New Zealand",0,"Religious",0,NA,NA,NA,NA,NA,NA,NA
"2693","New Zealand",0,"Religious",0,75,1,25,5,8,1,NA
"2702","New Zealand",0,"Religious",0,100,0,24,3,7,2,NA
"2719","New Zealand",0,"Religious",0,85,1,18,3,4,2,NA
